filename,line_number,comment
spreed_repo\lib\Controller\RecordingController.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Controller\RecordingController.php,128,//input');
spreed_repo\lib\Controller\RoomController.php,24,//www.gnu.org/licenses/>.
spreed_repo\lib\Controller\RoomController.php,199,// Bump the user status again
spreed_repo\lib\Controller\RoomController.php,251,"// for example in case the room was deleted concurrently,"
spreed_repo\lib\Controller\RoomController.php,252,// the user is not a participant anymore
spreed_repo\lib\Controller\RoomController.php,329,"// The SIP bridge only needs room details (public, sip enabled, lobby state, etc)"
spreed_repo\lib\Controller\RoomController.php,416,
spreed_repo\lib\Controller\RoomController.php,466,// We are only doing this manually here to be able to return different status codes
spreed_repo\lib\Controller\RoomController.php,467,// Actually createOneToOneConversation also checks it.
spreed_repo\lib\Controller\RoomController.php,484,// Same current and target user
spreed_repo\lib\Controller\RoomController.php,510,// Create the room
spreed_repo\lib\Controller\RoomController.php,542,// Create the room
spreed_repo\lib\Controller\RoomController.php,560,
spreed_repo\lib\Controller\RoomController.php,575,// Overwriting the type with the parent type.
spreed_repo\lib\Controller\RoomController.php,586,// Create the room
spreed_repo\lib\Controller\RoomController.php,595,// Enforce the lobby state when breakout rooms are disabled
spreed_repo\lib\Controller\RoomController.php,802,// If the user has an entry already and this has no session we don't need it anymore.
spreed_repo\lib\Controller\RoomController.php,812,"// Session expired, ignore"
spreed_repo\lib\Controller\RoomController.php,816,"// Combine the session values: All inCall bit flags, newest lastPing and any sessionId (for online checking)"
spreed_repo\lib\Controller\RoomController.php,841,// Generate a PIN if the attendee is a user and doesn't have one.
spreed_repo\lib\Controller\RoomController.php,918,// Can only add users to breakout rooms
spreed_repo\lib\Controller\RoomController.php,933,"// list of participants to attempt adding,"
spreed_repo\lib\Controller\RoomController.php,934,// existing ones will be filtered later below
spreed_repo\lib\Controller\RoomController.php,1005,// attempt adding the listed users to the room
spreed_repo\lib\Controller\RoomController.php,1006,// existing users with USER_SELF_JOINED will get converted to regular USER participants
spreed_repo\lib\Controller\RoomController.php,1016,"// user is already a regular participant, skip"
spreed_repo\lib\Controller\RoomController.php,1028,// Also add to parent room in case the user is missing
spreed_repo\lib\Controller\RoomController.php,1039,// Remove from previous breakout room in case the user is moved
spreed_repo\lib\Controller\RoomController.php,1047,// add the remaining users in batch
spreed_repo\lib\Controller\RoomController.php,1172,// kick out all participants out of the call
spreed_repo\lib\Controller\RoomController.php,1233,"// The participant is just joining, so enforce to not load any session"
spreed_repo\lib\Controller\RoomController.php,1239,
spreed_repo\lib\Controller\RoomController.php,1241,
spreed_repo\lib\Controller\RoomController.php,1257,"// Previous session is/was active in the call, show a warning"
spreed_repo\lib\Controller\RoomController.php,1427,// Prevent users/moderators modifying themselves
spreed_repo\lib\Controller\RoomController.php,1433,// Can not promote/demote groups
spreed_repo\lib\Controller\RoomController.php,1438,// Prevent concurrent changes
spreed_repo\lib\Controller\RoomController.php,1539,// Do not allow manual changing the lobby in breakout rooms
spreed_repo\lib\Controller\RoomController.php,1599,// targeting specific participant
spreed_repo\lib\Controller\RoomController.php,1612,// generate PIN if applicable
spreed_repo\lib\Controller\SettingsController.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Controller\SignalingController.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Controller\SignalingController.php,58,
spreed_repo\lib\Controller\SignalingController.php,172,// FIXME Soft-fail for legacy support in mobile apps
spreed_repo\lib\Controller\SignalingController.php,252,//') === 0) {
spreed_repo\lib\Controller\SignalingController.php,253,"//' . substr($url, 6);"
spreed_repo\lib\Controller\SignalingController.php,256,//') === 0) {
spreed_repo\lib\Controller\SignalingController.php,257,"//' . substr($url, 5);"
spreed_repo\lib\Controller\SignalingController.php,363,// User is not active in this room
spreed_repo\lib\Controller\SignalingController.php,368,// FIXME this causes another query
spreed_repo\lib\Controller\SignalingController.php,379,// Query all messages and send them to the user
spreed_repo\lib\Controller\SignalingController.php,387,"// Make sure the array is a json array not a json object,"
spreed_repo\lib\Controller\SignalingController.php,388,// because the index list has a gap
spreed_repo\lib\Controller\SignalingController.php,390,"// Participant list changed, bail out and deliver the info to the user"
spreed_repo\lib\Controller\SignalingController.php,402,// Refresh the session and retry
spreed_repo\lib\Controller\SignalingController.php,405,// User is not active in this room
spreed_repo\lib\Controller\SignalingController.php,411,// Add an update of the room participants at the end of the waiting
spreed_repo\lib\Controller\SignalingController.php,417,// Was the session killed or the complete conversation?
spreed_repo\lib\Controller\SignalingController.php,421,"// For logged in users we check if they are still part of the public conversation,"
spreed_repo\lib\Controller\SignalingController.php,422,// if not they were removed instead of having a conflict.
spreed_repo\lib\Controller\SignalingController.php,426,"// Session was killed, make the UI redirect to an error"
spreed_repo\lib\Controller\SignalingController.php,429,"// User removed from conversation, bye!"
spreed_repo\lib\Controller\SignalingController.php,432,"// Complete conversation was killed, bye!"
spreed_repo\lib\Controller\SignalingController.php,447,// Get participants active in the last 40 seconds (an extra time is used
spreed_repo\lib\Controller\SignalingController.php,448,// to include other participants pinging almost at the same time as the
spreed_repo\lib\Controller\SignalingController.php,449,"// current user), or since the last signaling ping of the current user"
spreed_repo\lib\Controller\SignalingController.php,450,// if it was done more than 40 seconds ago.
spreed_repo\lib\Controller\SignalingController.php,452,"// ""- 1"" is needed because only the participants whose last ping is"
spreed_repo\lib\Controller\SignalingController.php,453,// greater than the given timestamp are returned.
spreed_repo\lib\Controller\SignalingController.php,458,"// This is just to make Psalm happy, since we select by session it's always with one."
spreed_repo\lib\Controller\SignalingController.php,516,//input');
spreed_repo\lib\Controller\SignalingController.php,524,//nextcloud-spreed-signaling.readthedocs.io/en/latest/standalone-signaling-api-v1/#backend-requests
spreed_repo\lib\Controller\SignalingController.php,548,// Query authentication information about a user.
spreed_repo\lib\Controller\SignalingController.php,551,// Query information about a room.
spreed_repo\lib\Controller\SignalingController.php,554,// Ping sessions connected to a room.
spreed_repo\lib\Controller\SignalingController.php,619,// It's actually the room token
spreed_repo\lib\Controller\SignalingController.php,652,// If the user joins the session might not be known to the server yet.
spreed_repo\lib\Controller\SignalingController.php,653,// In this case we load by actor information and use the session id as new session.
spreed_repo\lib\Controller\SignalingController.php,668,"// FIXME Don't preload with the user as that misses the session, kinda meh."
spreed_repo\lib\Controller\SignalingController.php,690,// User trying to join room.
spreed_repo\lib\Controller\SignalingController.php,703,// Return generic error to avoid leaking which rooms exist.
spreed_repo\lib\Controller\SignalingController.php,736,"// Guests are removed completely as they don't reuse attendees,"
spreed_repo\lib\Controller\SignalingController.php,737,// but this is only true for guests that joined directly.
spreed_repo\lib\Controller\SignalingController.php,738,// Emails are retained as their PIN needs to remain and stay
spreed_repo\lib\Controller\SignalingController.php,739,// valid.
spreed_repo\lib\Controller\SignalingController.php,804,// Ping all active sessions with one query
spreed_repo\lib\Controller\TempAvatarController.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Dashboard\TalkWidget.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\DataObjects\AccountId.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\DataObjects\RegisterAccountData.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Deck\DeckPluginLoader.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\AddEmailEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\AddParticipantsEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\AlreadySharedEvent.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\AttendeesAddedEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\AttendeesEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\AttendeesEvent.php,30,
spreed_repo\lib\Events\AttendeesRemovedEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\ChatEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\ChatMessageEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\ChatParticipantEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\CommandEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\CreateRoomTokenEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\DuplicatedParticipantEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\EndCallForEveryoneEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\EndCallForEveryoneEvent.php,30,
spreed_repo\lib\Events\EndCallForEveryoneEvent.php,32,
spreed_repo\lib\Events\GetTurnServersEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\JoinRoomGuestEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\JoinRoomUserEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\ModifyEveryoneEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\ModifyLobbyEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\ModifyParticipantEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\ModifyParticipantEvent.php,31,
spreed_repo\lib\Events\ModifyParticipantEvent.php,33,
spreed_repo\lib\Events\ModifyRoomEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\ModifyRoomEvent.php,31,
spreed_repo\lib\Events\ModifyRoomEvent.php,33,
spreed_repo\lib\Events\ParticipantEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\RemoveParticipantEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\RemoveParticipantEvent.php,33,
spreed_repo\lib\Events\RemoveUserEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\RoomEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\SendCallNotificationEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\SignalingEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\SignalingEvent.php,31,
spreed_repo\lib\Events\SignalingRoomPropertiesEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\SilentModifyParticipantEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\UserEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Events\VerifyRoomPasswordEvent.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\CannotReachRemoteException.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\ForbiddenException.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\HostedSignalingServerAPIException.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\HostedSignalingServerInputException.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\ImpossibleToKillException.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\InvalidPasswordException.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\ParticipantNotFoundException.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\PermissionsException.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\ReactionAlreadyExistsException.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\ReactionNotSupportedException.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\ReactionOutOfContextException.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\RecordingNotFoundException.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\RoomHasNoModeratorException.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\RoomNotFoundException.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\UnauthorizedException.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Exceptions\WrongPermissionsException.php,20,//www.gnu.org/licenses/>.
spreed_repo\lib\Federation\CloudFederationProviderTalk.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Federation\CloudFederationProviderTalk.php,127,// TODO: Implement group shares
spreed_repo\lib\Federation\CloudFederationProviderTalk.php,148,// if no explicit information about the person who created the share was send
spreed_repo\lib\Federation\CloudFederationProviderTalk.php,149,// we assume that the share comes from the owner
spreed_repo\lib\Federation\CloudFederationProviderTalk.php,187,// TODO: Implement
spreed_repo\lib\Federation\CloudFederationProviderTalk.php,189,// TODO: Implement
spreed_repo\lib\Federation\CloudFederationProviderTalk.php,191,// TODO: Implement
spreed_repo\lib\Federation\CloudFederationProviderTalk.php,194,// TODO: Implement notificationReceived() method.
spreed_repo\lib\Federation\CloudFederationProviderTalk.php,248,// Sanity check to make sure the room is a remote room
spreed_repo\lib\Federation\FederationManager.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Federation\FederationManager.php,86,// TODO: Set to default true once implementation is complete
spreed_repo\lib\Federation\FederationManager.php,130,// Add user to the room
spreed_repo\lib\Federation\FederationManager.php,145,// FIXME this seems unnecessary
spreed_repo\lib\Federation\Notifications.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Federation\Notifications.php,55,
spreed_repo\lib\Federation\Notifications.php,95,
spreed_repo\lib\Federation\Notifications.php,119,// Put room name info in the share
spreed_repo\lib\Federation\Notifications.php,236,//' . $remote;
spreed_repo\lib\Files\Listener.php,21,//www.gnu.org/licenses/>.
spreed_repo\lib\Files\Listener.php,117,// If a guest can access the file then any user can too.
spreed_repo\lib\Files\TemplateLoader.php,21,//www.gnu.org/licenses/>.
spreed_repo\lib\Files\Util.php,21,//www.gnu.org/licenses/>.
spreed_repo\lib\Files\Util.php,42,
spreed_repo\lib\Files\Util.php,44,
spreed_repo\lib\Files\Util.php,68,"// The file is not a shared file,"
spreed_repo\lib\Files\Util.php,69,// let's check the accesslist for mount points of groupfolders and external storages
spreed_repo\lib\Flow\Operation.php,22,//www.gnu.org/licenses/>.
spreed_repo\lib\Flow\Operation.php,50,
spreed_repo\lib\Flow\Operation.php,125,// Ignore conversation because it is locked
spreed_repo\lib\Flow\Operation.php,131,// Ignore conversation because the user has no permissions
spreed_repo\lib\Flow\RegisterOperationsListener.php,20,//www.gnu.org/licenses/>.
